Date,negative,neutral,positive,retweet_count,reply_count,like_count,quote_count,temp_tweet_counter
2014-12-23,0.0,0.0,0.0,0,0,0,0,0
2014-12-24,0.0,0.0,0.0,0,0,0,0,0
2014-12-25,0.0,0.6385,0.3615,15,4,51,0,2
2014-12-26,0.0,0.823,0.177,24,3,15,0,1
2014-12-27,0.0,1.0,0.0,5,3,21,0,1
2014-12-28,0.0,0.0,0.0,0,0,0,0,0
2014-12-29,0.0,0.0,0.0,0,0,0,0,0
2014-12-30,0.0,1.0,0.0,3,0,3,0,1
2014-12-31,0.0,1.0,0.0,15,0,12,0,1
2015-01-01,0.0,0.0,0.0,0,0,0,0,0
2015-01-02,0.0,0.0,0.0,0,0,0,0,0
2015-01-03,0.0,0.697,0.303,1,1,0,0,1
2015-01-04,0.0,0.0,0.0,0,0,0,0,0
2015-01-05,0.0,0.0,0.0,0,0,0,0,0
2015-01-06,0.0,0.88725,0.11275,24,7,19,0,4
2015-01-07,0.0,1.0,0.0,16,5,11,0,1
2015-01-08,0.0,1.0,0.0,11,3,10,0,1
2015-01-09,0.0,1.0,0.0,42,7,33,0,3
2015-01-10,0.0,1.0,0.0,20,1,35,0,5
2015-01-11,0.0,0.0,0.0,0,0,0,0,0
2015-01-12,0.028333333333333335,0.9289999999999999,0.042666666666666665,26,5,20,0,3
2015-01-13,0.0,0.818,0.182,8,4,7,0,1
2015-01-14,0.0,1.0,0.0,21,6,13,0,2
2015-01-15,0.0,1.0,0.0,1,0,2,0,1
2015-01-16,0.0,0.0,0.0,0,0,0,0,0
2015-01-17,0.0,1.0,0.0,9,0,13,0,2
2015-01-18,0.0,0.744,0.256,23,1,18,0,1
2015-01-19,0.0,0.9543333333333334,0.04566666666666667,55,15,63,0,3
2015-01-20,0.025333333333333333,0.8586666666666667,0.11566666666666665,43,9,32,1,3
2015-01-21,0.0,0.0,0.0,0,0,0,0,0
2015-01-22,0.0,0.0,0.0,0,0,0,0,0
2015-01-23,0.0,0.0,0.0,0,0,0,0,0
2015-01-24,0.0,1.0,0.0,2,0,6,0,1
2015-01-25,0.0,0.0,0.0,0,0,0,0,0
2015-01-26,0.0,1.0,0.0,50,12,41,0,3
2015-01-27,0.0,0.9005,0.09949999999999999,12,2,19,0,6
2015-01-28,0.07725,0.89,0.03275,28,5,28,0,4
2015-01-29,0.0,1.0,0.0,0,1,4,0,1
2015-01-30,0.0,1.0,0.0,15,1,10,0,1
2015-01-31,0.0,1.0,0.0,16,1,17,0,2
2015-02-01,0.0,0.887,0.113,1,0,2,0,1
2015-02-02,0.0,0.0,0.0,0,0,0,0,0
2015-02-03,0.0,1.0,0.0,3,0,8,0,1
2015-02-04,0.0,0.0,0.0,0,0,0,0,0
2015-02-05,0.0,0.9183333333333333,0.08166666666666667,43,8,43,0,3
2015-02-06,0.0,0.0,0.0,0,0,0,0,0
2015-02-07,0.0,0.0,0.0,0,0,0,0,0
2015-02-08,0.016999999999999998,0.9248333333333333,0.058166666666666665,36,10,51,0,6
2015-02-09,0.0,1.0,0.0,4,0,9,0,1
2015-02-10,0.0,0.924,0.076,62,4,77,4,6
2015-02-11,0.0,1.0,0.0,10,0,9,0,2
2015-02-12,0.0,0.0,0.0,0,0,0,0,0
2015-02-13,0.0,0.9495,0.0505,31,30,38,0,4
2015-02-14,0.0,1.0,0.0,16,1,15,0,1
2015-02-15,0.0,0.0,0.0,0,0,0,0,0
2015-02-16,0.0,1.0,0.0,18,0,9,0,1
2015-02-17,0.141,0.8075,0.0515,65,10,48,0,2
2015-02-18,0.0,0.795,0.205,9,1,9,0,1
2015-02-19,0.0,0.0,0.0,0,0,0,0,0
2015-02-20,0.0,0.0,0.0,0,0,0,0,0
2015-02-21,0.0,0.0,0.0,0,0,0,0,0
2015-02-22,0.0,0.9169999999999999,0.083,30,1,22,0,3
2015-02-23,0.0,0.0,0.0,0,0,0,0,0
2015-02-24,0.0,1.0,0.0,12,6,13,0,1
2015-02-25,0.0,0.796,0.204,1,0,4,0,1
2015-02-26,0.0,0.7373333333333333,0.26266666666666666,18,1,20,0,3
2015-02-27,0.0,0.9255,0.0745,21,1,15,0,2
2015-02-28,0.0,0.86,0.14,45,13,64,1,2
2015-03-01,0.0,0.0,0.0,0,0,0,0,0
2015-03-02,0.0,1.0,0.0,43,5,24,0,1
2015-03-03,0.0,1.0,0.0,26,2,21,0,2
2015-03-04,0.03166666666666667,0.9276666666666666,0.04066666666666666,33,4,27,0,3
2015-03-05,0.0,0.856,0.144,29,3,29,0,2
2015-03-06,0.0,1.0,0.0,18,2,13,0,1
2015-03-07,0.04525,0.9075,0.04725,41,4,43,0,4
2015-03-08,0.0,0.0,0.0,0,0,0,0,0
2015-03-09,0.0,1.0,0.0,21,1,22,0,3
2015-03-10,0.0,0.0,0.0,0,0,0,0,0
2015-03-11,0.0,0.845,0.155,8,1,9,0,1
2015-03-12,0.023666666666666666,0.902,0.07466666666666667,24,2,29,0,3
2015-03-13,0.015181818181818183,0.8970000000000001,0.08781818181818181,149,39,169,0,11
2015-03-14,0.0,0.8845000000000001,0.1155,4,1,5,0,2
2015-03-15,0.0,1.0,0.0,30,11,38,1,2
2015-03-16,0.084,0.916,0.0,53,4,36,0,1
2015-03-17,0.0,1.0,0.0,30,7,25,0,3
2015-03-18,0.0,0.0,0.0,0,0,0,0,0
2015-03-19,0.0,0.8500000000000001,0.15,15,1,12,0,2
2015-03-20,0.0,0.9465714285714285,0.05342857142857143,81,2,61,0,7
2015-03-21,0.0,1.0,0.0,13,0,13,0,3
